match_id,date,season,league_code,league,team,opponent,venue,is_home,goals_for,goals_against,goal_difference,result,points,win,draw,loss,scored,clean_sheet,over_2_5,btts,shots_for,shots_against,shots_on_target_for,shots_on_target_against,corners_for,corners_against,fouls_for,fouls_against,yellow_cards,opponent_yellow_cards,red_cards,opponent_red_cards,team_game_number
B1_20150724_StTruiden_ClubBrugge,2015-07-24,1516,B1,Belgian Pro League,St Truiden,Club Brugge,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150724_StTruiden_ClubBrugge,2015-07-24,1516,B1,Belgian Pro League,Club Brugge,St Truiden,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Genk_OudHeverleeLeuven,2015-07-25,1516,B1,Belgian Pro League,Genk,Oud-Heverlee Leuven,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Genk_OudHeverleeLeuven,2015-07-25,1516,B1,Belgian Pro League,Oud-Heverlee Leuven,Genk,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Kortrijk_Standard,2015-07-25,1516,B1,Belgian Pro League,Kortrijk,Standard,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Kortrijk_Standard,2015-07-25,1516,B1,Belgian Pro League,Standard,Kortrijk,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Oostende_Mechelen,2015-07-25,1516,B1,Belgian Pro League,Oostende,Mechelen,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Oostende_Mechelen,2015-07-25,1516,B1,Belgian Pro League,Mechelen,Oostende,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Waregem_Lokeren,2015-07-25,1516,B1,Belgian Pro League,Waregem,Lokeren,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150725_Waregem_Lokeren,2015-07-25,1516,B1,Belgian Pro League,Lokeren,Waregem,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150726_Anderlecht_WaaslandBeveren,2015-07-26,1516,B1,Belgian Pro League,Anderlecht,Waasland-Beveren,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150726_Anderlecht_WaaslandBeveren,2015-07-26,1516,B1,Belgian Pro League,Waasland-Beveren,Anderlecht,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150726_Charleroi_MouscronPeruwelz,2015-07-26,1516,B1,Belgian Pro League,Charleroi,Mouscron-Peruwelz,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150726_Charleroi_MouscronPeruwelz,2015-07-26,1516,B1,Belgian Pro League,Mouscron-Peruwelz,Charleroi,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150726_Westerlo_Gent,2015-07-26,1516,B1,Belgian Pro League,Westerlo,Gent,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
B1_20150726_Westerlo_Gent,2015-07-26,1516,B1,Belgian Pro League,Gent,Westerlo,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
B1_20150731_Gent_Genk,2015-07-31,1516,B1,Belgian Pro League,Gent,Genk,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,2
B1_20150731_Gent_Genk,2015-07-31,1516,B1,Belgian Pro League,Genk,Gent,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,2
B1_20150801_ClubBrugge_Mechelen,2015-08-01,1516,B1,Belgian Pro League,Club Brugge,Mechelen,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,,,,,,,,,,,,,2
B1_20150801_ClubBrugge_Mechelen,2015-08-01,1516,B1,Belgian Pro League,Mechelen,Club Brugge,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,,,,,,,,,,,,,2
B1_20150801_MouscronPeruwelz_StTruiden,2015-08-01,1516,B1,Belgian Pro League,Mouscron-Peruwelz,St Truiden,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,2
B1_20150801_MouscronPeruwelz_StTruiden,2015-08-01,1516,B1,Belgian Pro League,St Truiden,Mouscron-Peruwelz,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,2
B1_20150801_Oostende_Westerlo,2015-08-01,1516,B1,Belgian Pro League,Oostende,Westerlo,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,2
B1_20150801_Oostende_Westerlo,2015-08-01,1516,B1,Belgian Pro League,Westerlo,Oostende,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,2
B1_20150801_WaaslandBeveren_Kortrijk,2015-08-01,1516,B1,Belgian Pro League,Waasland-Beveren,Kortrijk,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,2
B1_20150801_WaaslandBeveren_Kortrijk,2015-08-01,1516,B1,Belgian Pro League,Kortrijk,Waasland-Beveren,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,2
B1_20150802_Lokeren_Charleroi,2015-08-02,1516,B1,Belgian Pro League,Lokeren,Charleroi,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,2
B1_20150802_Lokeren_Charleroi,2015-08-02,1516,B1,Belgian Pro League,Charleroi,Lokeren,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,2
B1_20150802_OudHeverleeLeuven_Anderlecht,2015-08-02,1516,B1,Belgian Pro League,Oud-Heverlee Leuven,Anderlecht,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,2
B1_20150802_OudHeverleeLeuven_Anderlecht,2015-08-02,1516,B1,Belgian Pro League,Anderlecht,Oud-Heverlee Leuven,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,2
B1_20150802_Standard_Waregem,2015-08-02,1516,B1,Belgian Pro League,Standard,Waregem,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,2
B1_20150802_Standard_Waregem,2015-08-02,1516,B1,Belgian Pro League,Waregem,Standard,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,2
B1_20150807_Waregem_Genk,2015-08-07,1516,B1,Belgian Pro League,Waregem,Genk,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
B1_20150807_Waregem_Genk,2015-08-07,1516,B1,Belgian Pro League,Genk,Waregem,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
E1_20150807_Brighton_NottmForest,2015-08-07,1516,E1,Championship,Brighton,Nott'm Forest,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,18.0,17.0,7.0,3.0,10.0,3.0,16.0,11.0,4.0,2.0,0.0,0.0,1
E1_20150807_Brighton_NottmForest,2015-08-07,1516,E1,Championship,Nott'm Forest,Brighton,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,17.0,18.0,3.0,7.0,3.0,10.0,11.0,16.0,2.0,4.0,0.0,0.0,1
B1_20150808_Kortrijk_Lokeren,2015-08-08,1516,B1,Belgian Pro League,Kortrijk,Lokeren,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
B1_20150808_Kortrijk_Lokeren,2015-08-08,1516,B1,Belgian Pro League,Lokeren,Kortrijk,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
B1_20150808_Mechelen_MouscronPeruwelz,2015-08-08,1516,B1,Belgian Pro League,Mechelen,Mouscron-Peruwelz,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,3
B1_20150808_Mechelen_MouscronPeruwelz,2015-08-08,1516,B1,Belgian Pro League,Mouscron-Peruwelz,Mechelen,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,3
B1_20150808_StTruiden_Oostende,2015-08-08,1516,B1,Belgian Pro League,St Truiden,Oostende,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,3
B1_20150808_StTruiden_Oostende,2015-08-08,1516,B1,Belgian Pro League,Oostende,St Truiden,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,3
B1_20150808_Westerlo_OudHeverleeLeuven,2015-08-08,1516,B1,Belgian Pro League,Westerlo,Oud-Heverlee Leuven,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,3
B1_20150808_Westerlo_OudHeverleeLeuven,2015-08-08,1516,B1,Belgian Pro League,Oud-Heverlee Leuven,Westerlo,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,3
E0_20150808_Bournemouth_AstonVilla,2015-08-08,1516,E0,Premier League,Bournemouth,Aston Villa,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,11.0,7.0,2.0,3.0,6.0,3.0,13.0,13.0,3.0,4.0,0.0,0.0,1
E0_20150808_Bournemouth_AstonVilla,2015-08-08,1516,E0,Premier League,Aston Villa,Bournemouth,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,7.0,11.0,3.0,2.0,3.0,6.0,13.0,13.0,4.0,3.0,0.0,0.0,1
E0_20150808_Chelsea_Swansea,2015-08-08,1516,E0,Premier League,Chelsea,Swansea,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,11.0,18.0,3.0,10.0,4.0,8.0,15.0,16.0,1.0,3.0,1.0,0.0,1
E0_20150808_Chelsea_Swansea,2015-08-08,1516,E0,Premier League,Swansea,Chelsea,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,18.0,11.0,10.0,3.0,8.0,4.0,16.0,15.0,3.0,1.0,0.0,1.0,1
E0_20150808_Everton_Watford,2015-08-08,1516,E0,Premier League,Everton,Watford,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,10.0,11.0,5.0,5.0,8.0,2.0,7.0,13.0,1.0,2.0,0.0,0.0,1
E0_20150808_Everton_Watford,2015-08-08,1516,E0,Premier League,Watford,Everton,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,11.0,10.0,5.0,5.0,2.0,8.0,13.0,7.0,2.0,1.0,0.0,0.0,1
E0_20150808_Leicester_Sunderland,2015-08-08,1516,E0,Premier League,Leicester,Sunderland,HOME,1,4,2,2,W,3,1,0,0,1,0,1,1,19.0,10.0,8.0,5.0,6.0,3.0,13.0,17.0,2.0,4.0,0.0,0.0,1
E0_20150808_Leicester_Sunderland,2015-08-08,1516,E0,Premier League,Sunderland,Leicester,AWAY,0,2,4,-2,L,0,0,0,1,1,0,1,1,10.0,19.0,5.0,8.0,3.0,6.0,17.0,13.0,4.0,2.0,0.0,0.0,1
E0_20150808_ManUnited_Tottenham,2015-08-08,1516,E0,Premier League,Man United,Tottenham,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,9.0,9.0,1.0,4.0,1.0,2.0,12.0,12.0,2.0,3.0,0.0,0.0,1
E0_20150808_ManUnited_Tottenham,2015-08-08,1516,E0,Premier League,Tottenham,Man United,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,9.0,9.0,4.0,1.0,2.0,1.0,12.0,12.0,3.0,2.0,0.0,0.0,1
E0_20150808_Norwich_CrystalPalace,2015-08-08,1516,E0,Premier League,Norwich,Crystal Palace,HOME,1,1,3,-2,L,0,0,0,1,1,0,1,1,17.0,11.0,6.0,7.0,1.0,4.0,14.0,20.0,1.0,0.0,0.0,0.0,1
E0_20150808_Norwich_CrystalPalace,2015-08-08,1516,E0,Premier League,Crystal Palace,Norwich,AWAY,0,3,1,2,W,3,1,0,0,1,0,1,1,11.0,17.0,7.0,6.0,4.0,1.0,20.0,14.0,0.0,1.0,0.0,0.0,1
E1_20150808_Birmingham_Reading,2015-08-08,1516,E1,Championship,Birmingham,Reading,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,5.0,20.0,3.0,7.0,2.0,5.0,14.0,16.0,4.0,5.0,0.0,0.0,1
E1_20150808_Birmingham_Reading,2015-08-08,1516,E1,Championship,Reading,Birmingham,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,20.0,5.0,7.0,3.0,5.0,2.0,16.0,14.0,5.0,4.0,0.0,0.0,1
E1_20150808_Blackburn_Wolves,2015-08-08,1516,E1,Championship,Blackburn,Wolves,HOME,1,1,2,-1,L,0,0,0,1,1,0,1,1,14.0,10.0,5.0,3.0,4.0,3.0,5.0,16.0,2.0,3.0,0.0,0.0,1
E1_20150808_Blackburn_Wolves,2015-08-08,1516,E1,Championship,Wolves,Blackburn,AWAY,0,2,1,1,W,3,1,0,0,1,0,1,1,10.0,14.0,3.0,5.0,3.0,4.0,16.0,5.0,3.0,2.0,0.0,0.0,1
E1_20150808_Bolton_Derby,2015-08-08,1516,E1,Championship,Bolton,Derby,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,12.0,8.0,2.0,1.0,4.0,9.0,15.0,13.0,1.0,1.0,1.0,0.0,1
E1_20150808_Bolton_Derby,2015-08-08,1516,E1,Championship,Derby,Bolton,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,8.0,12.0,1.0,2.0,9.0,4.0,13.0,15.0,1.0,1.0,0.0,1.0,1
E1_20150808_Brentford_Ipswich,2015-08-08,1516,E1,Championship,Brentford,Ipswich,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,23.0,15.0,5.0,9.0,9.0,5.0,12.0,11.0,1.0,0.0,0.0,0.0,1
E1_20150808_Brentford_Ipswich,2015-08-08,1516,E1,Championship,Ipswich,Brentford,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,15.0,23.0,9.0,5.0,5.0,9.0,11.0,12.0,0.0,1.0,0.0,0.0,1
E1_20150808_Cardiff_Fulham,2015-08-08,1516,E1,Championship,Cardiff,Fulham,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,17.0,8.0,4.0,1.0,7.0,3.0,8.0,6.0,1.0,1.0,0.0,0.0,1
E1_20150808_Cardiff_Fulham,2015-08-08,1516,E1,Championship,Fulham,Cardiff,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,8.0,17.0,1.0,4.0,3.0,7.0,6.0,8.0,1.0,1.0,0.0,0.0,1
E1_20150808_Charlton_QPR,2015-08-08,1516,E1,Championship,Charlton,QPR,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,14.0,11.0,4.0,4.0,3.0,11.0,12.0,13.0,3.0,2.0,0.0,0.0,1
E1_20150808_Charlton_QPR,2015-08-08,1516,E1,Championship,QPR,Charlton,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,11.0,14.0,4.0,4.0,11.0,3.0,13.0,12.0,2.0,3.0,0.0,0.0,1
E1_20150808_Hull_Huddersfield,2015-08-08,1516,E1,Championship,Hull,Huddersfield,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,11.0,6.0,5.0,1.0,8.0,4.0,12.0,18.0,1.0,3.0,0.0,0.0,1
E1_20150808_Hull_Huddersfield,2015-08-08,1516,E1,Championship,Huddersfield,Hull,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,6.0,11.0,1.0,5.0,4.0,8.0,18.0,12.0,3.0,1.0,0.0,0.0,1
E1_20150808_Leeds_Burnley,2015-08-08,1516,E1,Championship,Leeds,Burnley,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,15.0,10.0,4.0,4.0,4.0,4.0,10.0,10.0,1.0,2.0,0.0,0.0,1
E1_20150808_Leeds_Burnley,2015-08-08,1516,E1,Championship,Burnley,Leeds,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,10.0,15.0,4.0,4.0,4.0,4.0,10.0,10.0,2.0,1.0,0.0,0.0,1
E1_20150808_Rotherham_MiltonKeynesDons,2015-08-08,1516,E1,Championship,Rotherham,Milton Keynes Dons,HOME,1,1,4,-3,L,0,0,0,1,1,0,1,1,15.0,8.0,6.0,4.0,12.0,2.0,9.0,12.0,1.0,3.0,0.0,0.0,1
E1_20150808_Rotherham_MiltonKeynesDons,2015-08-08,1516,E1,Championship,Milton Keynes Dons,Rotherham,AWAY,0,4,1,3,W,3,1,0,0,1,0,1,1,8.0,15.0,4.0,6.0,2.0,12.0,12.0,9.0,3.0,1.0,0.0,0.0,1
E1_20150808_SheffieldWeds_BristolCity,2015-08-08,1516,E1,Championship,Sheffield Weds,Bristol City,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,13.0,6.0,5.0,3.0,7.0,2.0,15.0,14.0,1.0,3.0,0.0,0.0,1
E1_20150808_SheffieldWeds_BristolCity,2015-08-08,1516,E1,Championship,Bristol City,Sheffield Weds,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,6.0,13.0,3.0,5.0,2.0,7.0,14.0,15.0,3.0,1.0,0.0,0.0,1
N1_20150808_Feyenoord_Utrecht,2015-08-08,1516,N1,Eredivisie,Feyenoord,Utrecht,HOME,1,3,2,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150808_Feyenoord_Utrecht,2015-08-08,1516,N1,Eredivisie,Utrecht,Feyenoord,AWAY,0,2,3,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
N1_20150808_Roda_Heracles,2015-08-08,1516,N1,Eredivisie,Roda,Heracles,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150808_Roda_Heracles,2015-08-08,1516,N1,Eredivisie,Heracles,Roda,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
B1_20150809_Anderlecht_Gent,2015-08-09,1516,B1,Belgian Pro League,Anderlecht,Gent,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,3
B1_20150809_Anderlecht_Gent,2015-08-09,1516,B1,Belgian Pro League,Gent,Anderlecht,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,3
B1_20150809_Charleroi_ClubBrugge,2015-08-09,1516,B1,Belgian Pro League,Charleroi,Club Brugge,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
B1_20150809_Charleroi_ClubBrugge,2015-08-09,1516,B1,Belgian Pro League,Club Brugge,Charleroi,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
B1_20150809_Standard_WaaslandBeveren,2015-08-09,1516,B1,Belgian Pro League,Standard,Waasland-Beveren,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,3
B1_20150809_Standard_WaaslandBeveren,2015-08-09,1516,B1,Belgian Pro League,Waasland-Beveren,Standard,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3
E0_20150809_Arsenal_WestHam,2015-08-09,1516,E0,Premier League,Arsenal,West Ham,HOME,1,0,2,-2,L,0,0,0,1,0,0,0,0,22.0,8.0,6.0,4.0,5.0,4.0,12.0,9.0,1.0,3.0,0.0,0.0,1
E0_20150809_Arsenal_WestHam,2015-08-09,1516,E0,Premier League,West Ham,Arsenal,AWAY,0,2,0,2,W,3,1,0,0,1,1,0,0,8.0,22.0,4.0,6.0,4.0,5.0,9.0,12.0,3.0,1.0,0.0,0.0,1
E0_20150809_Newcastle_Southampton,2015-08-09,1516,E0,Premier League,Newcastle,Southampton,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,9.0,15.0,4.0,5.0,6.0,6.0,9.0,12.0,2.0,4.0,0.0,0.0,1
E0_20150809_Newcastle_Southampton,2015-08-09,1516,E0,Premier League,Southampton,Newcastle,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,15.0,9.0,5.0,4.0,6.0,6.0,12.0,9.0,4.0,2.0,0.0,0.0,1
E0_20150809_Stoke_Liverpool,2015-08-09,1516,E0,Premier League,Stoke,Liverpool,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,7.0,8.0,1.0,3.0,3.0,5.0,9.0,16.0,2.0,4.0,0.0,0.0,1
E0_20150809_Stoke_Liverpool,2015-08-09,1516,E0,Premier League,Liverpool,Stoke,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,8.0,7.0,3.0,1.0,5.0,3.0,16.0,9.0,4.0,2.0,0.0,0.0,1
E1_20150809_Preston_Middlesbrough,2015-08-09,1516,E1,Championship,Preston,Middlesbrough,HOME,1,0,0,0,D,1,0,1,0,0,1,0,0,9.0,7.0,2.0,0.0,1.0,1.0,13.0,11.0,2.0,1.0,0.0,0.0,1
E1_20150809_Preston_Middlesbrough,2015-08-09,1516,E1,Championship,Middlesbrough,Preston,AWAY,0,0,0,0,D,1,0,1,0,0,1,0,0,7.0,9.0,0.0,2.0,1.0,1.0,11.0,13.0,1.0,2.0,0.0,0.0,1
N1_20150809_AZAlkmaar_Ajax,2015-08-09,1516,N1,Eredivisie,AZ Alkmaar,Ajax,HOME,1,0,3,-3,L,0,0,0,1,0,0,1,0,,,,,,,,,,,,,1
N1_20150809_AZAlkmaar_Ajax,2015-08-09,1516,N1,Eredivisie,Ajax,AZ Alkmaar,AWAY,0,3,0,3,W,3,1,0,0,1,1,1,0,,,,,,,,,,,,,1
N1_20150809_WillemII_Vitesse,2015-08-09,1516,N1,Eredivisie,Willem II,Vitesse,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
N1_20150809_WillemII_Vitesse,2015-08-09,1516,N1,Eredivisie,Vitesse,Willem II,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
E0_20150810_WestBrom_ManCity,2015-08-10,1516,E0,Premier League,West Brom,Man City,HOME,1,0,3,-3,L,0,0,0,1,0,0,1,0,9.0,19.0,2.0,7.0,6.0,6.0,12.0,9.0,4.0,1.0,0.0,0.0,1
E0_20150810_WestBrom_ManCity,2015-08-10,1516,E0,Premier League,Man City,West Brom,AWAY,0,3,0,3,W,3,1,0,0,1,1,1,0,19.0,9.0,7.0,2.0,6.0,6.0,9.0,12.0,1.0,4.0,0.0,0.0,1
N1_20150811_DenHaag_PSVEindhoven,2015-08-11,1516,N1,Eredivisie,Den Haag,PSV Eindhoven,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150811_DenHaag_PSVEindhoven,2015-08-11,1516,N1,Eredivisie,PSV Eindhoven,Den Haag,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150811_Heerenveen_Graafschap,2015-08-11,1516,N1,Eredivisie,Heerenveen,Graafschap,HOME,1,3,1,2,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150811_Heerenveen_Graafschap,2015-08-11,1516,N1,Eredivisie,Graafschap,Heerenveen,AWAY,0,1,3,-2,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,1
N1_20150812_Groningen_Twente,2015-08-12,1516,N1,Eredivisie,Groningen,Twente,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
N1_20150812_Groningen_Twente,2015-08-12,1516,N1,Eredivisie,Twente,Groningen,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,1
N1_20150812_Nijmegen_Excelsior,2015-08-12,1516,N1,Eredivisie,Nijmegen,Excelsior,HOME,1,1,0,1,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,1
N1_20150812_Nijmegen_Excelsior,2015-08-12,1516,N1,Eredivisie,Excelsior,Nijmegen,AWAY,0,0,1,-1,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,1
N1_20150812_Zwolle_Cambuur,2015-08-12,1516,N1,Eredivisie,Zwolle,Cambuur,HOME,1,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,1
N1_20150812_Zwolle_Cambuur,2015-08-12,1516,N1,Eredivisie,Cambuur,Zwolle,AWAY,0,2,2,0,D,1,0,1,0,1,0,1,1,,,,,,,,,,,,,1
B1_20150814_ClubBrugge_Kortrijk,2015-08-14,1516,B1,Belgian Pro League,Club Brugge,Kortrijk,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,4
B1_20150814_ClubBrugge_Kortrijk,2015-08-14,1516,B1,Belgian Pro League,Kortrijk,Club Brugge,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,4
D1_20150814_BayernMunich_Hamburg,2015-08-14,1516,D1,Bundesliga,Bayern Munich,Hamburg,HOME,1,5,0,5,W,3,1,0,0,1,1,1,0,23.0,5.0,9.0,1.0,7.0,0.0,10.0,12.0,2.0,2.0,0.0,0.0,1
D1_20150814_BayernMunich_Hamburg,2015-08-14,1516,D1,Bundesliga,Hamburg,Bayern Munich,AWAY,0,0,5,-5,L,0,0,0,1,0,0,1,0,5.0,23.0,1.0,9.0,0.0,7.0,12.0,10.0,2.0,2.0,0.0,0.0,1
E0_20150814_AstonVilla_ManUnited,2015-08-14,1516,E0,Premier League,Aston Villa,Man United,HOME,1,0,1,-1,L,0,0,0,1,0,0,0,0,5.0,9.0,1.0,2.0,3.0,5.0,14.0,10.0,2.0,2.0,0.0,0.0,2
E0_20150814_AstonVilla_ManUnited,2015-08-14,1516,E0,Premier League,Man United,Aston Villa,AWAY,0,1,0,1,W,3,1,0,0,1,1,0,0,9.0,5.0,2.0,1.0,5.0,3.0,10.0,14.0,2.0,2.0,0.0,0.0,2
N1_20150814_Vitesse_Roda,2015-08-14,1516,N1,Eredivisie,Vitesse,Roda,HOME,1,3,0,3,W,3,1,0,0,1,1,1,0,,,,,,,,,,,,,2
N1_20150814_Vitesse_Roda,2015-08-14,1516,N1,Eredivisie,Roda,Vitesse,AWAY,0,0,3,-3,L,0,0,0,1,0,0,1,0,,,,,,,,,,,,,2
B1_20150815_Genk_Westerlo,2015-08-15,1516,B1,Belgian Pro League,Genk,Westerlo,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,4
B1_20150815_Genk_Westerlo,2015-08-15,1516,B1,Belgian Pro League,Westerlo,Genk,AWAY,0,1,2,-1,L,0,0,0,1,1,0,1,1,,,,,,,,,,,,,4
B1_20150815_Lokeren_Mechelen,2015-08-15,1516,B1,Belgian Pro League,Lokeren,Mechelen,HOME,1,2,0,2,W,3,1,0,0,1,1,0,0,,,,,,,,,,,,,4
B1_20150815_Lokeren_Mechelen,2015-08-15,1516,B1,Belgian Pro League,Mechelen,Lokeren,AWAY,0,0,2,-2,L,0,0,0,1,0,0,0,0,,,,,,,,,,,,,4
B1_20150815_MouscronPeruwelz_Standard,2015-08-15,1516,B1,Belgian Pro League,Mouscron-Peruwelz,Standard,HOME,1,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,4
B1_20150815_MouscronPeruwelz_Standard,2015-08-15,1516,B1,Belgian Pro League,Standard,Mouscron-Peruwelz,AWAY,0,1,1,0,D,1,0,1,0,1,0,0,1,,,,,,,,,,,,,4
B1_20150815_WaaslandBeveren_Waregem,2015-08-15,1516,B1,Belgian Pro League,Waasland-Beveren,Waregem,HOME,1,2,1,1,W,3,1,0,0,1,0,1,1,,,,,,,,,,,,,4
