match_id,date,understat_date,date_difference_days,season,league,home_team,away_team,game_id,home_xg,away_xg,total_xg,xg_diff_home,home_np_xg,away_np_xg,total_np_xg,np_xg_diff_home,home_expected_points,away_expected_points,expected_points_diff_home,home_ppda,away_ppda,home_deep_completions,away_deep_completions
E0_20161214_Tottenham_Hull,2016-12-14,2016-12-15,1,1617,Premier League,Tottenham,Hull,3134,2.83077,0.570636,3.401406,2.260134,2.83077,0.570636,3.401406,2.260134,2.8109,0.1180999999999999,2.6928,16.727272727272727,15.296296296296296,9,3
E0_20161214_WestBrom_Swansea,2016-12-14,2016-12-15,1,1617,Premier League,West Brom,Swansea,3131,1.78268,1.07221,2.85489,0.7104699999999999,1.78268,1.07221,2.85489,0.7104699999999999,1.8987,0.8334,1.0652999999999997,15.0,10.058823529411764,2,1
E0_20161214_WestHam_Burnley,2016-12-14,2016-12-14,0,1617,Premier League,West Ham,Burnley,3129,1.67016,0.923353,2.593513,0.7468070000000001,0.694755,0.923353,1.618108,-0.2285979999999999,2.0371,0.6274,1.4097000000000002,15.88888888888889,12.35,4,5
D1_20161216_Hoffenheim_Dortmund,2016-12-16,2016-12-16,0,1617,Bundesliga,Hoffenheim,Dortmund,3210,1.54298,1.48937,3.03235,0.0536099999999999,1.54298,1.48937,3.03235,0.0536099999999999,1.3937,1.3256,0.0681,5.717948717948718,10.23076923076923,7,6
D1_20161217_Augsburg_Mgladbach,2016-12-17,2016-12-17,0,1617,Bundesliga,Augsburg,M'gladbach,3211,0.34872,0.283914,0.6326339999999999,0.0648059999999999,0.34872,0.283914,0.6326339999999999,0.0648059999999999,1.2787,1.1407,0.1379999999999999,15.366666666666667,9.65625,3,1
D1_20161217_Mainz_Hamburg,2016-12-17,2016-12-17,0,1617,Bundesliga,Mainz,Hamburg,3215,1.36545,0.900534,2.265984,0.4649160000000001,1.36545,0.900534,2.265984,0.4649160000000001,1.7159,0.9809,0.735,3.933333333333333,8.458333333333334,3,2
D1_20161217_RBLeipzig_Hertha,2016-12-17,2016-12-17,0,1617,Bundesliga,RB Leipzig,Hertha,3213,1.64142,0.199768,1.841188,1.4416520000000002,1.64142,0.199768,1.841188,1.4416520000000002,2.5576000000000003,0.2677,2.2899000000000003,5.655172413793103,15.714285714285714,12,2
D1_20161217_Schalke04_Freiburg,2016-12-17,2016-12-17,0,1617,Bundesliga,Schalke 04,Freiburg,3214,0.958265,1.25505,2.213315,-0.2967849999999999,0.958265,1.25505,2.213315,-0.2967849999999999,1.0427,1.6427,-0.6000000000000001,6.0,28.0,3,1
D1_20161217_WerderBremen_FCKoln,2016-12-17,2016-12-17,0,1617,Bundesliga,Werder Bremen,FC Koln,3212,0.377752,1.84906,2.226812,-1.471308,0.377752,1.84906,2.226812,-1.471308,0.268,2.5828,-2.3148,4.095238095238095,6.878787878787879,2,5
D1_20161217_Wolfsburg_EinFrankfurt,2016-12-17,2016-12-17,0,1617,Bundesliga,Wolfsburg,Ein Frankfurt,3216,1.75441,1.38982,3.1442300000000003,0.3645899999999999,1.75441,0.632044,2.386454,1.122366,1.632,1.0851,0.5468999999999999,9.848484848484848,6.2,6,3
E0_20161217_CrystalPalace_Chelsea,2016-12-17,2016-12-17,0,1617,Premier League,Crystal Palace,Chelsea,3135,0.356331,0.81444,1.170771,-0.458109,0.356331,0.81444,1.170771,-0.458109,0.8538,1.7385,-0.8846999999999999,9.142857142857142,12.523809523809524,5,13
E0_20161217_Middlesbrough_Swansea,2016-12-17,2016-12-17,0,1617,Premier League,Middlesbrough,Swansea,3136,1.71549,0.602249,2.317739,1.113241,0.954322,0.602249,1.556571,0.3520729999999999,2.3325,0.4662,1.8663,17.6875,9.8,2,7
E0_20161217_Stoke_Leicester,2016-12-17,2016-12-17,0,1617,Premier League,Stoke,Leicester,3138,2.518,1.25572,3.77372,1.2622799999999998,1.75683,1.25572,3.01255,0.5011099999999999,2.3251,0.4891,1.836,9.411764705882351,16.77777777777778,7,4
E0_20161217_Sunderland_Watford,2016-12-17,2016-12-17,0,1617,Premier League,Sunderland,Watford,3139,1.13526,1.07552,2.21078,0.0597399999999999,1.13526,1.07552,2.21078,0.0597399999999999,1.367,1.2896,0.0773999999999999,8.714285714285714,5.9,4,5
E0_20161217_WestBrom_ManUnited,2016-12-17,2016-12-17,0,1617,Premier League,West Brom,Man United,3140,0.600426,0.983306,1.583732,-0.38288,0.600426,0.983306,1.583732,-0.38288,0.9458,1.7039,-0.7581,15.952380952380953,8.08695652173913,3,6
E0_20161217_WestHam_Hull,2016-12-17,2016-12-17,0,1617,Premier League,West Ham,Hull,3137,1.92151,1.13479,3.0563,0.7867200000000001,1.16034,1.13479,2.29513,0.0255499999999999,1.9965,0.7638,1.2327,8.0,16.214285714285715,2,9
D1_20161218_Darmstadt_BayernMunich,2016-12-18,2016-12-18,0,1617,Bundesliga,Darmstadt,Bayern Munich,3217,0.869666,1.21772,2.087386,-0.3480539999999998,0.869666,1.21772,2.087386,-0.3480539999999998,1.0225,1.6582,-0.6356999999999999,21.13636363636364,6.8,6,8
D1_20161218_Leverkusen_Ingolstadt,2016-12-18,2016-12-18,0,1617,Bundesliga,Leverkusen,Ingolstadt,3218,0.571467,2.29253,2.8639970000000003,-1.7210630000000002,0.571467,2.29253,2.8639970000000003,-1.7210630000000002,0.3073,2.5432,-2.2359,5.333333333333333,7.53125,4,10
E0_20161218_Bournemouth_Southampton,2016-12-18,2016-12-18,0,1617,Premier League,Bournemouth,Southampton,3141,0.492912,1.69451,2.187422,-1.201598,0.492912,1.69451,2.187422,-1.201598,0.3379,2.4754,-2.1375,12.818181818181818,8.391304347826088,5,10
E0_20161218_ManCity_Arsenal,2016-12-18,2016-12-18,0,1617,Premier League,Man City,Arsenal,3142,1.5186,0.609893,2.128493,0.908707,1.5186,0.609893,2.128493,0.908707,2.1104000000000003,0.6143000000000001,1.4961000000000002,6.25,17.41176470588235,6,5
E0_20161218_Tottenham_Burnley,2016-12-18,2016-12-18,0,1617,Premier League,Tottenham,Burnley,3143,1.50755,1.17031,2.67786,0.33724,1.50755,1.17031,2.67786,0.33724,1.5601,1.1479,0.4122000000000001,8.9375,8.692307692307692,7,4
E0_20161219_Everton_Liverpool,2016-12-19,2016-12-20,1,1617,Premier League,Everton,Liverpool,3144,0.456788,1.87823,2.3350180000000003,-1.421442,0.456788,1.87823,2.3350180000000003,-1.421442,0.3264,2.499,-2.1726,14.571428571428571,5.761904761904762,1,17
D1_20161220_Dortmund_Augsburg,2016-12-20,2016-12-20,0,1617,Bundesliga,Dortmund,Augsburg,3222,1.98186,1.18385,3.16571,0.7980099999999999,1.98186,1.18385,3.16571,0.7980099999999999,1.9404,0.8082,1.1322,4.321428571428571,14.875,10,2
D1_20161220_EinFrankfurt_Mainz,2016-12-20,2016-12-20,0,1617,Bundesliga,Ein Frankfurt,Mainz,3219,1.76293,1.05038,2.8133100000000004,0.71255,1.76293,1.05038,2.8133100000000004,0.71255,2.0297,0.6953,1.3344,5.705882352941177,11.125,5,2
D1_20161220_Hamburg_Schalke04,2016-12-20,2016-12-20,0,1617,Bundesliga,Hamburg,Schalke 04,3221,2.47737,0.439814,2.917184,2.037556,1.63239,0.439814,2.072204,1.192576,2.7943,0.1276,2.6667,7.0,6.52,7,0
D1_20161220_Mgladbach_Wolfsburg,2016-12-20,2016-12-20,0,1617,Bundesliga,M'gladbach,Wolfsburg,3220,1.53544,2.26217,3.79761,-0.7267299999999999,1.53544,2.26217,3.79761,-0.7267299999999999,0.8914,1.8865,-0.9951,6.709677419354839,13.107142857142858,5,3
D1_20161221_BayernMunich_RBLeipzig,2016-12-21,2016-12-21,0,1617,Bundesliga,Bayern Munich,RB Leipzig,3227,4.92205,0.135897,5.057947,4.786153,4.16427,0.135897,4.300167,4.028373,2.9976,0.0012,2.9964,5.666666666666667,20.73913043478261,13,1
D1_20161221_FCKoln_Leverkusen,2016-12-21,2016-12-21,0,1617,Bundesliga,FC Koln,Leverkusen,3226,0.721118,1.45189,2.173008,-0.7307719999999999,0.721118,1.45189,2.173008,-0.7307719999999999,0.7669999999999999,1.9652,-1.1982000000000002,11.85,8.74074074074074,4,6
D1_20161221_Hertha_Darmstadt,2016-12-21,2016-12-21,0,1617,Bundesliga,Hertha,Darmstadt,3225,2.04959,1.07625,3.12584,0.97334,2.04959,1.07625,3.12584,0.97334,2.0756,0.6929,1.3827000000000005,7.047619047619048,30.571428571428573,6,2
D1_20161221_Hoffenheim_WerderBremen,2016-12-21,2016-12-21,0,1617,Bundesliga,Hoffenheim,Werder Bremen,3224,1.51059,0.546119,2.056709,0.964471,1.51059,0.546119,2.056709,0.964471,2.1853,0.5755,1.6098000000000003,8.481481481481481,14.766666666666667,4,8
D1_20161221_Ingolstadt_Freiburg,2016-12-21,2016-12-21,0,1617,Bundesliga,Ingolstadt,Freiburg,3223,1.2843,1.5487,2.833,-0.2643999999999999,1.2843,0.790928,2.075228,0.493372,1.1083,1.5955,-0.4871999999999998,6.25,13.857142857142858,7,3
E0_20161226_Arsenal_WestBrom,2016-12-26,2016-12-26,0,1617,Premier League,Arsenal,West Brom,3149,1.97881,0.687502,2.666312,1.291308,1.97881,0.687502,2.666312,1.291308,2.3027,0.4832,1.8195,4.448275862068965,24.15384615384616,24,0
E0_20161226_Burnley_Middlesbrough,2016-12-26,2016-12-26,0,1617,Premier League,Burnley,Middlesbrough,3150,0.275704,0.698814,0.974518,-0.42311,0.275704,0.698814,0.974518,-0.42311,0.8097000000000001,1.7597999999999998,-0.9500999999999996,9.363636363636363,5.583333333333333,4,3
E0_20161226_Chelsea_Bournemouth,2016-12-26,2016-12-26,0,1617,Premier League,Chelsea,Bournemouth,3151,1.71303,0.650942,2.363972,1.062088,0.95186,0.650942,1.602802,0.300918,2.2879000000000005,0.4857999999999999,1.8021000000000005,13.37037037037037,9.565217391304348,9,5
E0_20161226_Hull_ManCity,2016-12-26,2016-12-26,0,1617,Premier League,Hull,Man City,3152,0.350069,2.22237,2.572439,-1.872301,0.350069,1.4612,1.811269,-1.111131,0.1577,2.7431,-2.5854,16.166666666666668,11.538461538461538,0,9
E0_20161226_Leicester_Everton,2016-12-26,2016-12-26,0,1617,Premier League,Leicester,Everton,3148,0.377464,1.25512,1.632584,-0.877656,0.377464,1.25512,1.632584,-0.877656,0.5357000000000001,2.1938,-1.6581,10.73076923076923,9.764705882352942,6,4
E0_20161226_ManUnited_Sunderland,2016-12-26,2016-12-26,0,1617,Premier League,Man United,Sunderland,3147,2.32117,0.488541,2.809711,1.832629,2.32117,0.488541,2.809711,1.832629,2.5771,0.2905,2.2866,17.818181818181817,16.88888888888889,14,1
E0_20161226_Swansea_WestHam,2016-12-26,2016-12-26,0,1617,Premier League,Swansea,West Ham,3146,0.954864,3.40585,4.360714,-2.450986,0.954864,3.40585,4.360714,-2.450986,0.1653,2.7597000000000005,-2.5944000000000003,9.08,18.22222222222222,5,6
E0_20161226_Watford_CrystalPalace,2016-12-26,2016-12-26,0,1617,Premier League,Watford,Crystal Palace,3145,0.959496,1.53834,2.497836,-0.578844,0.198327,0.777174,0.975501,-0.578847,0.7691,1.8956,-1.1265,5.076923076923077,7.380952380952381,3,1
E0_20161227_Liverpool_Stoke,2016-12-27,2016-12-27,0,1617,Premier League,Liverpool,Stoke,3153,1.66669,0.389104,2.055794,1.277586,1.66669,0.389104,2.055794,1.277586,2.4064,0.3885999999999999,2.0178000000000003,6.068965517241379,15.954545454545457,13,0
E0_20161228_Southampton_Tottenham,2016-12-28,2016-12-28,0,1617,Premier League,Southampton,Tottenham,3154,0.403743,1.61035,2.014093,-1.206607,0.403743,0.849177,1.25292,-0.4454339999999999,0.3813,2.4222,-2.0409,15.285714285714286,6.0,1,7
E0_20161230_Hull_Everton,2016-12-30,2016-12-31,1,1617,Premier League,Hull,Everton,3155,0.852585,1.27757,2.130155,-0.424985,0.852585,1.27757,2.130155,-0.424985,1.0067,1.7003,-0.6936,12.0,7.642857142857143,4,9
E0_20161231_Burnley_Sunderland,2016-12-31,2016-12-31,0,1617,Premier League,Burnley,Sunderland,3157,2.72471,0.465701,3.190411,2.259009,1.96354,0.465701,2.429241,1.497839,2.7944,0.1319,2.6625,10.217391304347826,10.235294117647058,7,6
E0_20161231_Chelsea_Stoke,2016-12-31,2016-12-31,0,1617,Premier League,Chelsea,Stoke,3158,1.94737,0.858417,2.805787,1.088953,1.94737,0.858417,2.805787,1.088953,2.1819,0.5958,1.5861,8.0,19.923076923076923,14,6
E0_20161231_Leicester_WestHam,2016-12-31,2016-12-31,0,1617,Premier League,Leicester,West Ham,3156,1.10842,1.58333,2.69175,-0.4749099999999999,1.10842,1.58333,2.69175,-0.4749099999999999,1.0183,1.7197,-0.7014,14.736842105263158,9.428571428571429,7,6
E0_20161231_Liverpool_ManCity,2016-12-31,2016-12-31,0,1617,Premier League,Liverpool,Man City,3162,0.256825,0.352445,0.60927,-0.0956199999999999,0.256825,0.352445,0.60927,-0.0956199999999999,1.0969000000000002,1.3117,-0.2147999999999998,9.513513513513514,8.545454545454545,2,3
E0_20161231_ManUnited_Middlesbrough,2016-12-31,2016-12-31,0,1617,Premier League,Man United,Middlesbrough,3159,2.53996,0.64492,3.18488,1.8950400000000005,2.53996,0.64492,3.18488,1.8950400000000005,2.5581,0.3072,2.2509,8.565217391304348,15.11111111111111,18,4
E0_20161231_Southampton_WestBrom,2016-12-31,2016-12-31,0,1617,Premier League,Southampton,West Brom,3160,0.371668,0.6675,1.039168,-0.295832,0.371668,0.6675,1.039168,-0.295832,0.9661,1.5958,-0.6297000000000001,3.8333333333333335,9.393939393939394,4,3
E0_20161231_Swansea_Bournemouth,2016-12-31,2016-12-31,0,1617,Premier League,Swansea,Bournemouth,3161,0.515218,2.43608,2.951298,-1.920862,0.515218,2.43608,2.951298,-1.920862,0.2005,2.6917,-2.4912,12.555555555555555,12.25,4,9
E0_20170101_Arsenal_CrystalPalace,2017-01-01,2017-01-01,0,1617,Premier League,Arsenal,Crystal Palace,3329,1.67138,0.221469,1.892849,1.4499110000000002,1.67138,0.221469,1.892849,1.4499110000000002,2.5104,0.3017999999999999,2.2086,6.230769230769231,22.857142857142858,19,2
E0_20170101_Watford_Tottenham,2017-01-01,2017-01-01,0,1617,Premier League,Watford,Tottenham,3328,1.26331,3.06509,4.3284,-1.80178,1.26331,3.06509,4.3284,-1.80178,0.3329,2.5328,-2.1999,15.318181818181818,7.9375,6,10
E0_20170102_Everton_Southampton,2017-01-02,2017-01-02,0,1617,Premier League,Everton,Southampton,3331,2.34997,1.01083,3.3608,1.33914,1.5888,1.01083,2.59963,0.5779700000000001,2.393,0.4397,1.9533,11.0,5.394736842105263,11,4
E0_20170102_ManCity_Burnley,2017-01-02,2017-01-02,0,1617,Premier League,Man City,Burnley,3332,0.617412,0.642111,1.259523,-0.024699,0.617412,0.642111,1.259523,-0.024699,1.2859,1.3123,-0.0263999999999999,11.529411764705882,13.157894736842104,6,5
E0_20170102_Middlesbrough_Leicester,2017-01-02,2017-01-02,0,1617,Premier League,Middlesbrough,Leicester,3330,0.697108,0.477078,1.174186,0.2200299999999999,0.697108,0.477078,1.174186,0.2200299999999999,1.5379,1.0327,0.5052000000000001,7.0,9.366666666666667,2,9
E0_20170102_Sunderland_Liverpool,2017-01-02,2017-01-02,0,1617,Premier League,Sunderland,Liverpool,3334,1.91057,2.332,4.24257,-0.4214299999999997,0.388234,2.332,2.720234,-1.943766,1.0406,1.6799,-0.6393,19.57894736842105,8.705882352941176,4,10
E0_20170102_WestBrom_Hull,2017-01-02,2017-01-02,0,1617,Premier League,West Brom,Hull,3333,0.883566,0.992341,1.875907,-0.108775,0.883566,0.992341,1.875907,-0.108775,1.2302,1.4348,-0.2045999999999999,19.4,11.8125,1,2
E0_20170102_WestHam_ManUnited,2017-01-02,2017-01-02,0,1617,Premier League,West Ham,Man United,3335,0.799911,1.64905,2.448961,-0.8491389999999999,0.799911,1.64905,2.448961,-0.8491389999999999,0.5857,2.1484,-1.5626999999999995,19.526315789473685,7.0625,4,16
E0_20170103_Bournemouth_Arsenal,2017-01-03,2017-01-03,0,1617,Premier League,Bournemouth,Arsenal,3336,1.55859,1.12629,2.68488,0.4322999999999999,0.79742,1.12629,1.92371,-0.32887,1.7332999999999998,0.9812,0.7520999999999999,11.6,6.75,4,22
E0_20170103_CrystalPalace_Swansea,2017-01-03,2017-01-04,1,1617,Premier League,Crystal Palace,Swansea,3337,0.331276,1.18905,1.5203259999999998,-0.8577739999999999,0.331276,1.18905,1.5203259999999998,-0.8577739999999999,0.5538000000000001,2.1603,-1.6064999999999998,7.515151515151516,11.095238095238097,3,5
E0_20170103_Stoke_Watford,2017-01-03,2017-01-04,1,1617,Premier League,Stoke,Watford,3338,1.85359,0.510395,2.363985,1.343195,1.85359,0.510395,2.363985,1.343195,2.478,0.3495,2.1285,12.0,7.962962962962963,4,8
E0_20170104_Tottenham_Chelsea,2017-01-04,2017-01-05,1,1617,Premier League,Tottenham,Chelsea,3339,1.00945,0.912754,1.922204,0.096696,1.00945,0.912754,1.922204,0.096696,1.4436,1.2249,0.2187000000000001,11.071428571428571,13.421052631578949,1,6
E0_20170114_Burnley_Southampton,2017-01-14,2017-01-14,0,1617,Premier League,Burnley,Southampton,3345,0.464555,0.962065,1.42662,-0.4975099999999999,0.464555,0.962065,1.42662,-0.4975099999999999,0.857,1.7849,-0.9279,9.0,6.285714285714286,4,4
E0_20170114_Hull_Bournemouth,2017-01-14,2017-01-14,0,1617,Premier League,Hull,Bournemouth,3344,1.18904,1.43455,2.62359,-0.2455099999999999,1.18904,0.673383,1.862423,0.5156570000000001,1.1092,1.5775,-0.4683000000000001,12.958333333333334,12.466666666666669,2,4
E0_20170114_Leicester_Chelsea,2017-01-14,2017-01-14,0,1617,Premier League,Leicester,Chelsea,3347,0.179144,0.738826,0.91797,-0.559682,0.179144,0.738826,0.91797,-0.559682,0.6538,1.9153,-1.2614999999999998,21.705882352941178,8.25,2,7
E0_20170114_Sunderland_Stoke,2017-01-14,2017-01-14,0,1617,Premier League,Sunderland,Stoke,3342,1.1365,1.22897,2.36547,-0.0924699999999998,1.1365,1.22897,2.36547,-0.0924699999999998,1.2951,1.4151,-0.1199999999999998,7.793103448275862,11.4,7,8
E0_20170114_Swansea_Arsenal,2017-01-14,2017-01-14,0,1617,Premier League,Swansea,Arsenal,3343,0.488485,2.31811,2.806595,-1.829625,0.488485,2.31811,2.806595,-1.829625,0.2132,2.6768,-2.4636,14.083333333333334,7.617647058823529,7,21
E0_20170114_Tottenham_WestBrom,2017-01-14,2017-01-14,0,1617,Premier League,Tottenham,West Brom,3340,2.65474,0.165019,2.819759,2.489721,2.65474,0.165019,2.819759,2.489721,2.8743,0.0728999999999999,2.8014,5.086956521739131,12.666666666666666,9,1
E0_20170114_Watford_Middlesbrough,2017-01-14,2017-01-14,0,1617,Premier League,Watford,Middlesbrough,3341,0.835827,0.325347,1.161174,0.51048,0.835827,0.325347,1.161174,0.51048,1.8408,0.7764,1.0644,11.136363636363637,9.72222222222222,5,1
E0_20170114_WestHam_CrystalPalace,2017-01-14,2017-01-14,0,1617,Premier League,West Ham,Crystal Palace,3346,1.72338,1.06181,2.78519,0.66157,1.72338,1.06181,2.78519,0.66157,1.9276,0.7354,1.1922,12.95,8.095238095238095,2,6
E0_20170115_Everton_ManCity,2017-01-15,2017-01-15,0,1617,Premier League,Everton,Man City,3348,0.572528,0.569286,1.141814,0.003242,0.572528,0.569286,1.141814,0.003242,1.2993,1.2753,0.024,17.0,5.652173913043479,4,10
E0_20170115_ManUnited_Liverpool,2017-01-15,2017-01-15,0,1617,Premier League,Man United,Liverpool,3349,1.03178,1.46058,2.49236,-0.4288,1.03178,0.699407,1.7311869999999998,0.3323729999999999,0.9618,1.7466000000000002,-0.7848000000000002,6.5625,9.851851851851851,6,6
D1_20170120_Freiburg_BayernMunich,2017-01-20,2017-01-20,0,1617,Bundesliga,Freiburg,Bayern Munich,3722,0.696302,0.60487,1.301172,0.0914319999999999,0.696302,0.60487,1.301172,0.0914319999999999,1.4156,1.1966,0.219,19.24137931034483,3.7222222222222223,3,8
D1_20170121_Augsburg_Hoffenheim,2017-01-21,2017-01-21,0,1617,Bundesliga,Augsburg,Hoffenheim,3725,0.45179,1.89483,2.34662,-1.44304,0.45179,1.89483,2.34662,-1.44304,0.2888,2.5592,-2.2704,8.19047619047619,16.8,2,4
D1_20170121_Darmstadt_Mgladbach,2017-01-21,2017-01-21,0,1617,Bundesliga,Darmstadt,M'gladbach,3727,0.802235,1.26715,2.069385,-0.4649149999999999,0.802235,1.26715,2.069385,-0.4649149999999999,0.9328,1.7574999999999998,-0.8246999999999999,13.24,3.857142857142857,2,3
D1_20170121_RBLeipzig_EinFrankfurt,2017-01-21,2017-01-21,0,1617,Bundesliga,RB Leipzig,Ein Frankfurt,3728,3.05773,0.617185,3.674915,2.440545,3.05773,0.617185,3.674915,2.440545,2.8425,0.0936,2.7489,4.476190476190476,15.19047619047619,7,2
D1_20170121_Schalke04_Ingolstadt,2017-01-21,2017-01-21,0,1617,Bundesliga,Schalke 04,Ingolstadt,3723,2.02155,0.522735,2.544285,1.498815,2.02155,0.522735,2.544285,1.498815,2.4765,0.3597,2.1168,7.222222222222222,5.975,10,11
D1_20170121_WerderBremen_Dortmund,2017-01-21,2017-01-21,0,1617,Bundesliga,Werder Bremen,Dortmund,3726,0.683532,2.86037,3.543902,-2.176838,0.683532,2.86037,3.543902,-2.176838,0.2039,2.6993,-2.4954,6.970588235294118,6.608695652173913,7,9
D1_20170121_Wolfsburg_Hamburg,2017-01-21,2017-01-21,0,1617,Bundesliga,Wolfsburg,Hamburg,3724,1.13564,0.666936,1.802576,0.468704,1.13564,0.666936,1.802576,0.468704,1.8133,0.8683,0.9450000000000002,3.4545454545454546,8.27027027027027,5,4
E0_20170121_Bournemouth_Watford,2017-01-21,2017-01-21,0,1617,Premier League,Bournemouth,Watford,3352,1.14791,1.08731,2.23522,0.0605999999999999,1.14791,1.08731,2.23522,0.0605999999999999,1.3794,1.287,0.0924,11.846153846153848,7.962962962962963,7,4
E0_20170121_CrystalPalace_Everton,2017-01-21,2017-01-21,0,1617,Premier League,Crystal Palace,Everton,3353,0.463733,0.949561,1.413294,-0.485828,0.463733,0.949561,1.413294,-0.485828,0.8811,1.7577,-0.8766,12.941176470588236,12.4,6,6
E0_20170121_Liverpool_Swansea,2017-01-21,2017-01-21,0,1617,Premier League,Liverpool,Swansea,3350,1.24037,1.60482,2.84519,-0.3644499999999999,1.24037,1.60482,2.84519,-0.3644499999999999,1.0315,1.7044,-0.6729,4.78125,38.36363636363637,14,8
E0_20170121_ManCity_Tottenham,2017-01-21,2017-01-21,0,1617,Premier League,Man City,Tottenham,3356,2.52702,1.12391,3.65093,1.40311,2.52702,1.12391,3.65093,1.40311,2.3607,0.4518,1.9089,7.258064516129032,11.842105263157896,11,4
E0_20170121_Middlesbrough_WestHam,2017-01-21,2017-01-21,0,1617,Premier League,Middlesbrough,West Ham,3351,0.958825,2.6558,3.614625,-1.696975,0.958825,2.6558,3.614625,-1.696975,0.3717,2.4864,-2.1147,9.333333333333334,15.105263157894736,7,5
E0_20170121_Stoke_ManUnited,2017-01-21,2017-01-21,0,1617,Premier League,Stoke,Man United,3354,0.353777,1.74295,2.096727,-1.389173,0.353777,1.74295,2.096727,-1.389173,0.3665,2.4377,-2.0712,12.130434782608695,7.208333333333333,4,11
E0_20170121_WestBrom_Sunderland,2017-01-21,2017-01-21,0,1617,Premier League,West Brom,Sunderland,3355,1.3279,0.440887,1.768787,0.887013,1.3279,0.440887,1.768787,0.887013,2.1710000000000003,0.5681,1.6029000000000002,10.428571428571429,9.333333333333334,5,5
D1_20170122_Leverkusen_Hertha,2017-01-22,2017-01-22,0,1617,Bundesliga,Leverkusen,Hertha,3729,2.20774,1.18956,3.3972999999999995,1.01818,1.45004,1.18956,2.6396,0.26048,2.1243,0.633,1.4912999999999998,11.347826086956522,12.818181818181818,16,2
D1_20170122_Mainz_FCKoln,2017-01-22,2017-01-22,0,1617,Bundesliga,Mainz,FC Koln,3730,0.489561,0.407808,0.8973690000000001,0.081753,0.489561,0.407808,0.8973690000000001,0.081753,1.3542999999999998,1.1509,0.2033999999999998,7.921052631578948,8.423076923076923,5,6
E0_20170122_Arsenal_Burnley,2017-01-22,2017-01-22,0,1617,Premier League,Arsenal,Burnley,3358,1.86443,1.29948,3.16391,0.5649500000000001,1.10326,0.538307,1.6415669999999998,0.5649529999999999,1.7929,0.9208,0.8721,8.214285714285714,17.764705882352942,19,7
E0_20170122_Chelsea_Hull,2017-01-22,2017-01-22,0,1617,Premier League,Chelsea,Hull,3359,1.47165,0.314532,1.786182,1.157118,1.47165,0.314532,1.786182,1.157118,2.4248000000000003,0.3689,2.0559000000000003,15.238095238095235,9.607142857142858,9,6
E0_20170122_Southampton_Leicester,2017-01-22,2017-01-22,0,1617,Premier League,Southampton,Leicester,3357,2.49923,0.935866,3.435096,1.563364,1.73806,0.935866,2.673926,0.802194,2.47,0.3663999999999999,2.1036,5.636363636363637,11.68421052631579,4,3
D1_20170127_Schalke04_EinFrankfurt,2017-01-27,2017-01-27,0,1617,Bundesliga,Schalke 04,Ein Frankfurt,3731,0.621137,0.416066,1.037203,0.205071,0.621137,0.416066,1.037203,0.205071,1.4835,1.0683,0.4152,5.085714285714285,5.9375,5,2
D1_20170128_Darmstadt_FCKoln,2017-01-28,2017-01-28,0,1617,Bundesliga,Darmstadt,FC Koln,3736,1.55993,3.27302,4.83295,-1.7130899999999998,0.802155,3.27302,4.075175,-2.470865,0.3732999999999999,2.4853,-2.112,7.166666666666667,5.142857142857143,3,6
D1_20170128_Ingolstadt_Hamburg,2017-01-28,2017-01-28,0,1617,Bundesliga,Ingolstadt,Hamburg,3734,1.41586,0.491104,1.906964,0.924756,0.658079,0.491104,1.1491829999999998,0.1669749999999999,2.2388,0.5129,1.7258999999999998,7.1923076923076925,5.7,3,6
D1_20170128_Leverkusen_Mgladbach,2017-01-28,2017-01-28,0,1617,Bundesliga,Leverkusen,M'gladbach,3737,1.53578,1.90101,3.43679,-0.3652300000000001,1.53578,1.90101,3.43679,-0.3652300000000001,1.0664000000000002,1.6727,-0.6062999999999996,5.567567567567568,9.333333333333334,7,4
D1_20170128_RBLeipzig_Hoffenheim,2017-01-28,2017-01-28,0,1617,Bundesliga,RB Leipzig,Hoffenheim,3732,1.47923,0.793259,2.272489,0.685971,1.47923,0.793259,2.272489,0.685971,1.9124,0.7823,1.1301,4.422222222222223,13.0,12,3
D1_20170128_WerderBremen_BayernMunich,2017-01-28,2017-01-28,0,1617,Bundesliga,Werder Bremen,Bayern Munich,3735,0.740585,0.664364,1.404949,0.0762210000000001,0.740585,0.664364,1.404949,0.0762210000000001,1.3866,1.2381,0.1485,14.04,6.166666666666667,6,11
D1_20170128_Wolfsburg_Augsburg,2017-01-28,2017-01-28,0,1617,Bundesliga,Wolfsburg,Augsburg,3733,1.51608,2.03309,3.54917,-0.51701,1.51608,2.03309,3.54917,-0.51701,0.9507,1.791,-0.8403000000000002,7.0344827586206895,13.4,4,1
D1_20170129_Freiburg_Hertha,2017-01-29,2017-01-29,0,1617,Bundesliga,Freiburg,Hertha,3738,0.618883,0.529186,1.148069,0.0896969999999999,0.618883,0.529186,1.148069,0.0896969999999999,1.3633,1.2055,0.1577999999999999,24.9375,6.357142857142857,4,5
D1_20170129_Mainz_Dortmund,2017-01-29,2017-01-29,0,1617,Bundesliga,Mainz,Dortmund,3739,0.681513,1.16864,1.850153,-0.4871269999999998,0.681513,1.16864,1.850153,-0.4871269999999998,0.9255,1.7532,-0.8276999999999999,12.916666666666666,5.76,2,3
